gender,birthday,days_watched,mean_score,watching,completed,on_hold,dropped,plan_to_watch,total_entries,rewatched,episodes_watched,score,genres,keywords,type,episodes,aired,premiered,status,producers,studios,source,duration,rating_y,rank,popularity,favorites,scored_by,members,duration_class,episodes_class,rating
Male,1989-06-10,48.7,7.18,5,156,42,20,113,336,0,3027,7.88,,,TV,26.0,,fall,Finished Airing,"TV Tokyo, Sotsu, Marvelous Entertainment, Starchild Records, Media Factory, DAX Production",Studio Comet,Manga,23.0,PG-13 - Teens 13 or older,866,772,5299,152534,337235,standard,long,high
Male,1989-06-10,48.7,7.18,5,156,42,20,113,336,0,3027,8.36,,,TV,26.0,,fall,Finished Airing,"TV Tokyo, Kadokawa Shoten, Nihon Ad Systems, Audio Tanaka","Gainax, Tatsunoko Production",Original,24.0,PG-13 - Teens 13 or older,231,45,111650,1147758,1919766,standard,long,unknown
Male,1983-11-09,78.0,7.18,30,135,9,8,22,204,15,4696,8.6,"Action, Adventure, Drama, Fantasy, Horror","young traveling mercenary characterized, falcon dominate every battle, two duel yet, two days later, something menacing lurks, guts crushes many, three years, one group, one day, one blow, never stays, mal rewrite, long —, life forever, large groups, large greatsword, immense strength, fresh injuries, black swordsman, become one, accepts jobs, guts wakes, combat prowess, change guts, griffith defeats, confronts griffith, guts loses, loses, guts, guts, guts, guts, guts, guts, falcon, falcon, falcon, falcon, falcon, combat, griffith, griffith, griffith, griffith, written, time, time, threatening, takes, takes, taken, shadows, second, recover, partake, others, offer, money, members, match, man, leadership, leader, known, join, job, interest, inducted, incapacitated, founder, fight, enemies, encounters, duels, due, condition, completing, commanders, carries, camp, battlefield, band, band, band, band, band, band, ambushed",TV,25.0,"Oct 8, 1997 to Apr 1, 1998",fall,Finished Airing,"VAP, Hakusensha, Nippon Television Network",OLM,Manga,23.0,R+ - Mild Nudity,97,302,29745,384481,715799,standard,long,high
Male,1983-11-09,78.0,7.18,30,135,9,8,22,204,15,4696,7.74,"Action, Award Winning, Drama, Romance, Sci-Fi","human beings whose biological traits, art military mobile suits known, space colony heliopolis remains neutral, year cosmic era 0071, great war raging across, military organization composed, young soldiers experience, college friends join, kira take control, mobile suits, advanced beings, university student, unaltered people, ship run, seeking shelter, planet earth, mal rewrite, made colonies, kira yamato, five state, final gundam, earth alliance, deep hatred, rebellious coordinators, coordinators drove, zaft manages, space, heliopolis, colony, war, kira, coordinators, zaft, written, thrown, surviving, strike, steal, set, remain, naturals, naturals, man, make, loss, life, horrors, gundams, galaxy, four, effort, disarray, crew, coordinator, comes, birth, battle, attacks, archangel, altered",TV,50.0,"Oct 5, 2002 to Sep 27, 2003",fall,Finished Airing,"Sotsu, Asatsu DK, Mainichi Broadcasting System, Sony Music Entertainment, Atelier Musa",Sunrise,Original,24.0,R - 17+ (violence & profanity),1208,1429,3677,99438,178914,standard,long,high
Male,,12.5,8.71,4,15,0,0,5,24,0,745,8.36,,,TV,26.0,,fall,Finished Airing,"TV Tokyo, Kadokawa Shoten, Nihon Ad Systems, Audio Tanaka","Gainax, Tatsunoko Production",Original,24.0,PG-13 - Teens 13 or older,231,45,111650,1147758,1919766,standard,long,unknown
Male,1983-11-09,78.0,7.18,30,135,9,8,22,204,15,4696,8.27,"Action, Award Winning, Mystery, Sci-Fi, Suspense","parties — including section 6 — start, public security section 9, willed major motoko kusanagi, section 9 spearheads, various philosophical questions, technologically advanced metropolis, shift toward globalization, mysterious hacker known, extremely complicated nature, dangerous threats following, motoko soon realizes, almost entirely robotic, puppet master themself, puppet master ,"", puppet master, robotic parts, year 2029, victims stripped, subordinates follow, mal rewrite, like many, incredible power, great improvements, get involved, enigmatic criminal, combating corruption, niihama city, futuristic world, case involving, motoko, world, city, case, written, trail, trail, terrorism, strong, responsible, replace, provide, pondering, one, none, memories, meaning, limbs, life, leaves, interconnected, giving, forcing, ever, due, cybernetics, confront, citizens, body, become, answers, able",Movie,1.0,"Nov 18, 1995",,Finished Airing,"Bandai Visual, Kodansha",Production I.G,Manga,82.0,R+ - Mild Nudity,321,340,13616,346480,670475,long,short,high
Male,1983-11-09,78.0,7.18,30,135,9,8,22,204,15,4696,7.78,"Action, Adventure, Sci-Fi","orphan girl named alvis hamilton, even standard airships struggle, organization known solely, last exile follows, famous vanship pilot, ecological disasters destabilize, air current called, couriers entails passing, much greater conflict, guild also arbitrates, warring countries, sky couriers, rated delivery, piloting small, person vanships, mal rewrite, make use, made possible, liquidized form, lavie head, hostile nations, grand stream, get dragged, fly freely, dominant mode, best friend, battleship silvana, absolute authority, claus valca, claudia fluid, two teenagers, conflict, guild, guild, sky, fluid, claus, two, two, written, world, transportation, take, survive, surpassing, son, skies, separates, produced, prester, planet, pits, parents, navigator, moreover, monopoly, might, middle, job, however, high, flight, engines, dream, disputes, disith, crystals, caught, bring, anatoray, adventures",TV,26.0,"Apr 8, 2003 to Sep 30, 2003",spring,Finished Airing,"GDH, Victor Entertainment, TV Tokyo Music",Gonzo,Original,24.0,PG-13 - Teens 13 or older,1104,1418,1891,72779,181069,standard,long,high
Male,1983-11-09,78.0,7.18,30,135,9,8,22,204,15,4696,8.28,"Action, Comedy, Romance","meiji kenkaku romantan tells, former assassin temporarily ceases, ten peaceful years since, stumbles across kaoru kamiya, battousai still strikes terror, legendary assassin known, bakumatsu era lived, kaoru allows, final years, war veterans, wandering swordsman, vowing never, unmatched throughout, reformed killer, receiving help, present begin, one day, new ideals, mysteriously disappeared, merciless killer, mal rewrite, japanese revolution, impostor claiming, hitokiri battousai, cheerful attitude, bloodstained lifestyle, rurouni kenshin, kenshin himura, kenshin dedicates, kendo dojo, battousai, battousai, kenshin, kenshin, dojo, written, weak, uphold, unbeknownst, travels, threatened, strong, strives, story, stay, sins, saving, save, repent, protecting, peak, past, need, mention, living, kill, however, hearts, feared, enemies, emerge, effort, country, able, abandoned",TV,94.0,"Jan 10, 1996 to Sep 8, 1998",winter,Finished Airing,"Aniplex, SME Visual Works, Fuji TV","Gallop, Studio Deen",Manga,25.0,PG-13 - Teens 13 or older,308,467,10254,243398,512471,long,long,high
Female,,36.4,6.66,4,57,4,31,29,125,1,2187,8.01,,,TV,220.0,,fall,Finished Airing,"TV Tokyo, Aniplex, Shueisha",Pierrot,Manga,23.0,PG-13 - Teens 13 or older,663,9,82913,2054933,2982943,standard,long,high
Male,1983-11-09,78.0,7.18,30,135,9,8,22,204,15,4696,7.36,"Action, Adventure, Comedy, Sci-Fi, Ecchi","desert ,"" junko asagiri, breasted desert babes, world long destroyed, great kanto desert, kanto desert, sunabouzu ,"", desert punk, desert people, desert offers, kanto sun, wondrous opportunity, weaknesses —, sweltering wasteland, senseless violence, normal people, masked handyman, mal rewrite, legendary reputation, insatiable lust, inhospitable dunes, fair population, easily swayed, damn thing, crude destruction, chaotic adventures, bizarre cast, apocalyptic japan, always finishing, sunabouzu features, long, sunabouzu, written, without, vixen, survival, spent, sand, ruthless, ruins, remains, post, perversion, personalities, person, one, nothing, nature, name, matter, make, little, like, left, least, learned, large, jobs, however, forged, forefathers, force, following, entertain, discovers, cunning, cost, cling, case, become",TV,24.0,"Oct 6, 2004 to Mar 30, 2005",fall,Finished Airing,"GDH, Pony Canyon, CBC Television, Omnibus Promotion, RKB Mainichi Broadcasting Corporation",Gonzo,Manga,24.0,R - 17+ (violence & profanity),2586,1695,856,56833,146168,standard,long,medium
Female,,36.4,6.66,4,57,4,31,29,125,1,2187,7.85,,,TV,178.0,,fall,Finished Airing,"Production I.G, TV Tokyo, Nihon Ad Systems",Trans Arts,Manga,22.0,PG-13 - Teens 13 or older,937,1348,3045,86870,191848,standard,long,high
,,22.9,8.01,2,67,11,0,0,80,0,1295,7.28,"Comedy, Romance, Supernatural","college student keiichi morisato dials, beautiful goddess named belldandy appears, accidentally gets connected, goddess hotline, belldandy move, wrong number, soon afterwards, skuld move, sisters urd, old shrine, getting kicked, keiichi, belldandy, ordering, mirror, front, food, dormitory, dorm",OVA,5.0,"Feb 21, 1993 to May 17, 1994",,Finished Airing,"Bandai Visual, KSS, Pony Canyon, TBS, Kodansha, Half H.P Studio, Nichion",AIC,Manga,30.0,PG-13 - Teens 13 or older,2970,3142,259,27828,56581,long,short,medium
,,22.9,8.01,2,67,11,0,0,80,0,1295,8.16,"Action, Horror, Sci-Fi","best friend tetsuo shima, current government — stands, world war iii, psychic powers tears, shoutarou kaneda leads, tetsuo begins, government seeks, government institution, latest psychic, tokyo —, young boy, year 2019, riding large, restored version, mysterious abilities, misfits known, mal rewrite, gang violence, explosion caused, escaping confinement, destructive power, desperate attempt, custom motorcycles, constant conflict, clowns ."", capsules ,"", area rife, city known, shoutarou, leads, tokyo, tokyo, city, city, written, unleashing, terrorism, taken, streets, rivals, quarantine, prevent, prevent, place, order, one, never, neo, knees, japan, ignites, heard, group, fuse, finds, esper, encounter, develop, destruction, custody, could, caught, captured, bring, battles, accident, 1988",Movie,1.0,"Jul 16, 1988",,Finished Airing,"Mainichi Broadcasting System, Kodansha, Pioneer LDC, Bandai, TOHO, Sumitomo, Hakuhodo",Tokyo Movie Shinsha,Manga,124.0,R+ - Mild Nudity,454,208,14402,539408,910963,long,short,high
,,22.9,8.01,2,67,11,0,0,80,0,1295,7.59,"Action, Comedy, Sci-Fi","kurz weber must secretly protect kaname chidori —, unconsciously holds breakthrough scientific knowledge, covert military institution using state, actions frequently make kaname suspicious, poor social skills lead, superior officer melissa mao, vicious mastermind behind, attract unnecessary attention, combat terrorist operations, sergeants sousuke sagara, ensure kaname, terrorist ambush, kurz, sousuke enrolls, sousuke abandons, complicates sousuke, whispered ""—, teenage girl, specialized team, sensitive mission, organizations pursuing, militaristic upbringing, mal rewrite, kaname, intelligence agencies, high school, earnest attempts, difficult adjustment, closely monitor, civilian life, art technology, melissa, written, task, safety, remotely, recognizing, orders, one, mithril, however, fulfill, duty, despite, considered, command, classmates, assist, assigns, assault, abilities",TV,24.0,"Jan 8, 2002 to Jun 18, 2002",winter,Finished Airing,"Kadokawa Shoten, KlockWorx",Gonzo,Light novel,24.0,R - 17+ (violence & profanity),1640,466,4419,246955,514078,standard,long,medium
,,22.9,8.01,2,67,11,0,0,80,0,1295,8.27,"Action, Award Winning, Mystery, Sci-Fi, Suspense","parties — including section 6 — start, public security section 9, willed major motoko kusanagi, section 9 spearheads, various philosophical questions, technologically advanced metropolis, shift toward globalization, mysterious hacker known, extremely complicated nature, dangerous threats following, motoko soon realizes, almost entirely robotic, puppet master themself, puppet master ,"", puppet master, robotic parts, year 2029, victims stripped, subordinates follow, mal rewrite, like many, incredible power, great improvements, get involved, enigmatic criminal, combating corruption, niihama city, futuristic world, case involving, motoko, world, city, case, written, trail, trail, terrorism, strong, responsible, replace, provide, pondering, one, none, memories, meaning, limbs, life, leaves, interconnected, giving, forcing, ever, due, cybernetics, confront, citizens, body, become, answers, able",Movie,1.0,"Nov 18, 1995",,Finished Airing,"Bandai Visual, Kodansha",Production I.G,Manga,82.0,R+ - Mild Nudity,321,340,13616,346480,670475,long,short,high
Female,,36.4,6.66,4,57,4,31,29,125,1,2187,8.36,,,TV,26.0,,fall,Finished Airing,"TV Tokyo, Kadokawa Shoten, Nihon Ad Systems, Audio Tanaka","Gainax, Tatsunoko Production",Original,24.0,PG-13 - Teens 13 or older,231,45,111650,1147758,1919766,standard,long,medium
Male,,50.5,6.09,1,114,10,7,26,158,42,2974,8.17,,,TV,24.0,,spring,Finished Airing,OB Planning,A.C.G.T.,Manga,27.0,PG-13 - Teens 13 or older,444,1276,1389,113204,202660,long,long,high
Male,,50.5,6.09,1,114,10,7,26,158,42,2974,8.01,,,TV,220.0,,fall,Finished Airing,"TV Tokyo, Aniplex, Shueisha",Pierrot,Manga,23.0,PG-13 - Teens 13 or older,663,9,82913,2054933,2982943,standard,long,high
,,22.9,8.01,2,67,11,0,0,80,0,1295,8.89,"Drama, Mystery, Suspense","young boy johan liebert instead, seemingly small event changes dr, elite neurosurgeon recently engaged, similar situation arises, poor immigrant worker, nine years later, past comes back, saving brain surgery, instead perform life, hospital director telling, hospital director applaud, tenma — losing, perform surgery, perform surgery, hospital director, hospital director, hospital hierarchy, social standing, serious ramifications, mysterious death, mal rewrite, make amends, life forever, havoc spread, famous performer, comes face, choice leads, tenma stands, tenma saves, kenzou tenma, causing dr, switch patients, fellow doctors, one night, director, —, life, tenma, tenma, tenma, dr, dr, dr, dr, dr, switch, face, doctors, one, one, written, well, way, unfortunately, two, town, someone, saved, restored, released, quest, pursuit, preparing, position, position, operated, must, monster, mayor, however, haunt, ground, goes, gets, fiancée, evidence, embark, dead, daughter, crisis, criminal, convict, conscience, chooses, call, attain, ascending, accomplishment",TV,74.0,"Apr 7, 2004 to Sep 28, 2005",spring,Finished Airing,"VAP, Nippon Television Network",Madhouse,Manga,24.0,R+ - Mild Nudity,22,123,57446,465294,1225941,standard,long,high
,,22.9,8.01,2,67,11,0,0,80,0,1295,8.28,"Action, Comedy, Romance","meiji kenkaku romantan tells, former assassin temporarily ceases, ten peaceful years since, stumbles across kaoru kamiya, battousai still strikes terror, legendary assassin known, bakumatsu era lived, kaoru allows, final years, war veterans, wandering swordsman, vowing never, unmatched throughout, reformed killer, receiving help, present begin, one day, new ideals, mysteriously disappeared, merciless killer, mal rewrite, japanese revolution, impostor claiming, hitokiri battousai, cheerful attitude, bloodstained lifestyle, rurouni kenshin, kenshin himura, kenshin dedicates, kendo dojo, battousai, battousai, kenshin, kenshin, dojo, written, weak, uphold, unbeknownst, travels, threatened, strong, strives, story, stay, sins, saving, save, repent, protecting, peak, past, need, mention, living, kill, however, hearts, feared, enemies, emerge, effort, country, able, abandoned",TV,94.0,"Jan 10, 1996 to Sep 8, 1998",winter,Finished Airing,"Aniplex, SME Visual Works, Fuji TV","Gallop, Studio Deen",Manga,25.0,PG-13 - Teens 13 or older,308,467,10254,243398,512471,long,long,medium
